buyer_id,gender,membership_length,age_group
281688,F,0.1,50-60
281703,F,0.1,30-40
281721,F,0.1,40-50
282143,F,0.2,60+
282338,F,0.2,30-40
282418,M,0.3,30-40
282664,F,0.2,40-50
283050,F,0.3,30-40
283191,F,0.2,40-50
283702,F,0.2,40-50
283895,F,0.1,18-30
283910,F,0.2,30-40
283987,F,0.4,50-60
283997,F,0.1,30-40
284274,F,0.2,50-60
284386,F,0.6,50-60
284465,F,0.4,18-30
284894,M,0.3,60+
284910,F,0.2,18-30
285244,F,0.4,30-40
285246,F,0.1,40-50
285304,F,0.1,40-50
285536,F,0,30-40
285588,F,0.2,40-50
285606,F,0.4,18-30
285769,F,0.2,50-60
285803,F,0.2,40-50
285865,F,0.2,18-30
285943,F,0.2,40-50
285996,F,0.2,40-50
286006,F,0.2,60+
286085,F,0.3,18-30
286101,F,0.1,60+
286137,F,0.3,50-60
286167,F,0.2,40-50
286176,F,0.3,18-30
286482,F,0.2,40-50
286522,F,0.3,40-50
286636,F,0.2,40-50
286781,F,0.1,30-40
286972,M,0.3,60+
287147,F,0.3,18-30
287549,F,0.3,60+
287665,F,0.3,50-60
287724,F,0.2,30-40
288180,M,0.2,40-50
288234,F,0.1,40-50
288245,F,0.4,40-50
288259,F,1.2,50-60
288485,F,0.1,40-50
288573,F,0.2,30-40
288614,F,0.1,30-40
288707,F,0.2,30-40
288734,M,0.2,18-30
289014,F,0.1,30-40
289117,F,0.1,50-60
289365,F,0.2,40-50
289719,F,0.3,60+
289821,F,0.4,18-30
289857,F,0.2,40-50
290099,M,0.2,50-60
290208,M,0.2,30-40
290351,F,0.1,50-60
290401,F,0.1,40-50
290478,F,0.3,60+
290782,F,0.2,40-50
290823,F,0.4,40-50
290880,F,0.1,30-40
291268,M,0.6,50-60
291335,F,0.4,40-50
291339,F,0.4,50-60
291497,F,0.2,40-50
291934,F,0.1,40-50
292041,F,0.2,30-40
292097,F,0.1,30-40
292108,F,0.1,60+
292170,F,0.2,60+
292219,M,2.4,30-40
292376,F,0.6,30-40
292787,F,0.2,30-40
293097,F,0.1,30-40
293176,F,0.2,40-50
293213,F,0.1,60+
293741,F,0.1,40-50
293799,F,0.1,40-50
293883,F,0.8,18-30
293890,M,2.4,30-40
294045,F,0.1,50-60
294059,F,0.2,40-50
294212,F,0.3,18-30
294507,F,2.5,18-30
294555,F,0.1,50-60
294567,M,0.4,30-40
294661,F,0.1,50-60
294868,F,0.2,30-40
294955,F,0.5,30-40
294956,F,0.2,40-50
294998,F,0.3,18-30
295058,F,0.4,50-60
295093,F,0.4,30-40
295158,F,0.3,50-60
295253,F,0.2,30-40
295324,M,0.1,30-40
295504,F,0.5,18-30
295567,F,0.3,30-40
295683,F,0.5,50-60
295751,F,0.1,30-40
295850,F,0,50-60
295869,F,0.7,18-30
295940,M,6.3,30-40
296028,M,0.3,50-60
296109,M,0.3,18-30
296327,F,0.3,50-60
296343,F,0.3,30-40
296425,F,0.1,30-40
296583,F,0.2,40-50
296646,F,0.1,40-50
296720,F,0.5,50-60
296790,F,0.3,40-50
296910,F,0.3,60+
296948,F,0.2,40-50
296991,F,0.1,30-40
297039,F,0.1,50-60
297048,F,0.3,30-40
297066,M,0.1,18-30
297087,F,0.1,60+
297238,M,0.2,40-50
297247,F,0.3,50-60
297505,F,0.2,50-60
297517,F,0.3,18-30
297552,F,0.2,30-40
297694,F,0.1,50-60
297801,M,0.9,40-50
297870,M,0.3,18-30
297921,F,0.2,40-50
298064,F,0.2,50-60
298090,F,0.2,40-50
298132,F,0.1,50-60
298226,F,0.2,50-60
298350,F,0.8,30-40
298441,F,0.5,30-40
298449,F,0.4,30-40
298681,F,0.1,30-40
298772,F,0.1,18-30
298893,F,1.1,60+
298926,F,0.1,40-50
298996,M,0.1,40-50
299021,F,0.2,50-60
299053,F,0.1,30-40
299070,M,0.1,50-60
299130,F,0.3,30-40
299156,M,0.2,30-40
299299,F,0.2,40-50
299844,F,0.2,40-50
299870,F,0.3,30-40
299931,F,0.1,50-60
300170,F,0.3,40-50
300259,M,1,40-50
300435,F,0.4,50-60
300455,M,0.2,40-50
300552,F,0.2,30-40
300569,F,0.1,18-30
300629,F,0.1,30-40
300751,M,0.3,50-60
300792,F,0.1,30-40
300892,F,0.6,30-40
300939,F,0.2,30-40
301058,F,1.4,40-50
301080,F,0.3,30-40
301219,F,0.1,18-30
301255,F,0.5,40-50
301302,M,0.7,30-40
301348,M,0.2,50-60
301387,M,0.1,50-60
301685,M,0.2,40-50
301763,F,0.2,40-50
301797,F,0.1,30-40
301835,F,0.1,60+
302060,F,0.5,30-40
302172,F,0.2,40-50
302248,F,0.3,50-60
302289,M,0.1,18-30
302295,F,0.1,30-40
302428,F,0.1,18-30
302609,F,0.2,40-50
302619,F,0.5,60+
302669,F,0.1,40-50
302729,F,0.1,50-60
302907,F,0.3,40-50
302971,F,0.1,30-40
303084,F,0.1,30-40
303108,F,0.4,30-40
303188,F,0.1,18-30
303201,F,0.1,30-40
303457,F,0.1,30-40
303531,F,0.1,30-40
303570,M,0.2,30-40
303571,F,0.2,40-50
303757,F,0.1,60+
303772,M,0.3,30-40
304051,F,1.6,40-50
304737,F,0.1,30-40
304878,F,0.2,30-40
305267,M,0.3,18-30
305445,F,0.2,30-40
305575,F,0.3,60+
305634,F,0.1,60+
305781,F,0.2,40-50
306078,F,0.1,30-40
306100,F,0.1,50-60
306227,F,0.2,40-50
306275,F,0.1,50-60
306315,F,0.2,40-50
306425,F,0.2,40-50
306428,F,0.1,40-50
306765,F,0.1,40-50
306879,F,0.1,50-60
306996,M,0.2,30-40
307211,F,0.2,30-40
307340,M,0.4,30-40
307355,F,0.3,40-50
307522,F,0.2,18-30
307570,F,0.3,30-40
307766,M,0.2,40-50
307806,M,0.2,50-60
307823,F,0.3,50-60
307940,M,0.4,30-40
308110,F,0.2,50-60
308137,F,0.4,30-40
308166,M,0.3,30-40
308286,F,0.1,18-30
308501,F,0.1,30-40
308504,F,0.1,18-30
308684,F,0.1,50-60
308722,F,0.7,18-30
308925,F,0.4,30-40
308983,F,0.1,50-60
309178,F,0.2,40-50
309298,F,0.2,40-50
309319,F,0.3,30-40
309426,M,0.2,40-50
309580,F,0.1,40-50
309710,F,0.1,30-40
309740,F,0.1,40-50
309794,F,0.1,50-60
309799,F,0.3,50-60
310033,F,0.1,60+
310155,F,0.3,18-30
310203,F,0.2,18-30
310266,F,0.1,50-60
310399,F,0.2,40-50
310410,F,0.1,18-30
310427,F,0.2,30-40
310708,F,0.3,60+
310724,F,0.1,30-40
310968,F,0.1,30-40
311201,M,0.3,60+
311272,F,0.2,40-50
311285,F,0.1,60+
311515,F,0.2,40-50
311540,F,0.2,30-40
311667,F,0.1,30-40
311672,F,0.2,40-50
311910,M,0.1,18-30
312277,F,0.2,40-50
312732,F,0.3,50-60
312861,M,0.3,60+
312918,F,0.1,50-60
312945,F,0.2,40-50
313107,F,0.1,40-50
313135,M,0.2,18-30
313157,M,0.2,50-60
313281,F,0.2,30-40
313310,F,0.2,40-50
313535,F,0.2,18-30
313797,F,0.1,50-60
313823,F,0.2,30-40
314001,F,0.1,30-40
314024,F,0.2,30-40
314992,M,0.2,40-50
315035,F,0.2,40-50
315252,F,0.1,18-30
315417,F,0.1,30-40
315431,F,0.2,18-30
315435,F,0.2,30-40
315543,F,0.5,18-30
315613,F,0.5,30-40
315708,F,0.2,30-40
315742,M,0.1,30-40
315757,F,0.1,50-60
315959,M,0.3,50-60
316015,F,0.1,50-60
316035,F,0.2,18-30
316114,F,0.2,30-40
316202,F,0.4,30-40
316334,F,0.2,50-60
316379,F,1.1,50-60
316457,M,0.1,40-50
316502,F,0.2,40-50
316549,M,1.6,60+
316579,F,0.5,18-30
316641,F,0.1,18-30
316664,F,0.2,40-50
316666,F,0,50-60
316731,F,0.2,50-60
316774,F,0.2,50-60
316970,F,0.4,30-40
317012,F,0.1,50-60
317094,F,0.4,50-60
317143,F,0.2,30-40
317151,F,0.1,30-40
317187,F,0.3,30-40
317426,F,0,30-40
317427,M,2.3,30-40
317483,F,0.1,50-60
317655,F,0.1,40-50
317662,F,0,60+
317676,F,0.3,30-40
317710,F,0.5,50-60
318393,F,0.3,30-40
318606,M,0.1,30-40
318729,M,0.7,30-40
318785,F,0.1,50-60
318809,F,0.2,40-50
319400,M,0.1,40-50
319474,F,0.2,50-60
319506,F,0.2,30-40
319513,F,1.4,40-50
319571,F,0.1,40-50
319577,F,0.5,18-30
319580,F,0.1,30-40
319606,F,0.6,40-50
319885,F,0.3,18-30
320378,F,0.1,18-30
321001,F,0.1,18-30
321076,F,0.1,18-30
321107,F,0.3,18-30
321144,F,0.2,40-50
321191,F,0.2,18-30
321201,F,0.2,30-40
321369,F,0.2,40-50
321375,F,0.6,30-40
321511,F,0.1,30-40
321610,F,0.1,30-40
321639,F,0.2,40-50
321788,F,0.1,30-40
321940,F,0.4,30-40
322011,F,0.1,50-60
322079,F,0.2,30-40
322139,F,0.4,40-50
322326,F,0.2,50-60
322417,F,0.1,50-60
322658,F,0.2,30-40
322669,F,0.1,18-30
322768,F,0.3,30-40
322915,F,0.3,18-30
322933,F,0.3,30-40
322953,F,0.2,40-50
323529,F,0.2,50-60
323598,F,0.3,40-50
323745,F,0.2,40-50
323839,M,0.1,18-30
324068,M,0.1,50-60
324103,F,0.1,30-40
324272,F,0.2,30-40
324319,F,0.4,40-50
324398,F,0.1,18-30
324431,F,0.3,18-30
324448,F,0.1,50-60
324839,F,0.2,30-40
324868,F,0.5,30-40
325135,F,0.5,40-50
325172,F,0.1,30-40
325425,F,0.3,30-40
325458,M,0.2,40-50
325563,M,0.1,30-40
325637,F,1.1,60+
325784,F,0.2,40-50
325812,F,0.3,30-40
325827,F,0.1,50-60
325831,F,0.3,60+
325901,F,0.2,30-40
325926,F,0.2,50-60
326684,F,0.4,50-60
326722,F,0.2,40-50
326760,F,0.1,30-40
326978,F,0.2,50-60
327226,F,0.1,18-30
327387,F,0.2,50-60
327390,F,0.2,50-60
327467,F,0.1,18-30
327503,F,0.1,60+
327773,F,0.1,30-40
327816,F,0.1,60+
327817,F,0.1,18-30
327885,F,0.1,60+
328027,F,0.1,30-40
328280,F,0.2,50-60
328697,F,0.1,30-40
328729,F,0.1,30-40
328860,F,0.1,30-40
328869,F,0.6,60+
328975,M,1.3,30-40
329104,F,0.3,30-40
329166,F,0.4,30-40
329264,F,0.7,50-60
329282,F,0.2,40-50
329358,F,0.1,50-60
329419,F,0.2,18-30
329464,F,0.1,40-50
329817,F,0.2,30-40
329908,F,0.2,18-30
329943,M,0.3,18-30
330085,F,0.2,40-50
330137,F,0.2,50-60
330272,F,0.2,50-60
330336,F,0.1,30-40
330406,F,0.1,30-40
330549,F,0.2,30-40
330589,F,0.1,30-40
330682,F,0.1,30-40
330711,F,0.1,30-40
330886,F,0.5,18-30
330901,F,0.2,50-60
330923,F,0.2,30-40
330944,F,0.3,60+
330986,F,0.2,30-40
331036,M,0.2,60+
331138,F,0.4,30-40
331231,F,0.2,50-60
331461,F,0.4,30-40
331674,F,0.3,40-50
331747,F,0.3,30-40
331950,F,0.1,30-40
332284,F,0.2,40-50
332290,F,0.5,18-30
332550,F,0.1,18-30
332570,F,0.2,30-40
332953,M,0.5,30-40
333031,M,0.2,50-60
333148,F,0.5,40-50
333216,F,0.4,50-60
333302,F,0.1,60+
333358,F,0.1,30-40
333470,F,0.2,50-60
333497,F,0.3,30-40
333608,M,0.3,50-60
333664,F,0.1,60+
333792,F,0.1,50-60
333823,F,0.1,30-40
333840,F,0.2,30-40
333900,F,0.1,50-60
334033,M,0.3,60+
334141,F,0.2,30-40
334186,F,0.3,60+
334387,F,0.2,50-60
334472,F,0.1,50-60
334615,F,0.1,30-40
334729,F,0.1,18-30
334953,F,0.2,30-40
335051,F,0.1,60+
335086,F,0.2,50-60
335143,F,0.1,30-40
335457,F,0.1,30-40
335587,F,0.3,30-40
335704,F,0.1,60+
335754,F,0.2,50-60
335773,F,0.3,40-50
335836,F,0.2,50-60
336087,M,0.1,30-40
336293,F,0.2,50-60
336557,F,0.5,40-50
336660,F,0.4,30-40
336718,F,0.2,50-60
336746,M,0.2,18-30
336831,M,0.1,50-60
336974,F,0.1,40-50
336977,F,0.1,60+
337117,M,1.4,40-50
337299,F,0.2,30-40
337342,F,0.2,18-30
337561,F,0.1,60+
337621,F,0.3,18-30
337843,F,0.2,50-60
338015,F,0.3,18-30
338104,F,0.1,30-40
338479,F,1,18-30
338487,F,0.3,18-30
338574,F,0.2,40-50
338668,F,0.4,50-60
338730,F,0.3,40-50
338735,F,0.1,30-40
338761,F,0.1,30-40
338791,F,0.2,50-60
338863,F,0.1,60+
338865,F,0.2,50-60
338930,M,0.4,50-60
339119,F,0.1,30-40
339130,F,0.2,50-60
339234,F,0.2,30-40
339429,M,0.4,30-40
340248,F,0.1,50-60
340569,M,0.3,60+
340663,F,0.3,30-40
340914,F,0.5,18-30
340926,F,0.1,60+
341003,F,0.1,18-30
341147,F,0.2,18-30
341148,M,0.2,40-50
341263,F,0.1,60+
341282,F,0.1,60+
341312,F,0.3,40-50
341339,F,0.1,60+
341583,F,0.2,50-60
341707,F,0.7,30-40
341789,M,0.4,30-40
341964,F,0.3,30-40
342050,F,0.7,50-60
342081,F,0.2,40-50
342158,F,0.4,30-40
342189,F,0.3,40-50
342212,F,1.4,30-40
342444,F,0.5,30-40
342527,M,0.7,50-60
342639,M,0.3,30-40
342870,F,0.3,40-50
343086,F,0.1,50-60
343112,F,0.2,50-60
343470,M,0.4,50-60
343523,M,0.2,40-50
343662,M,0.3,30-40
343999,F,0.1,60+
344060,F,0.1,50-60
344066,F,0.1,18-30
344184,F,0.2,50-60
344223,F,0.1,50-60
344228,F,0.2,50-60
344308,F,0.2,30-40
344316,F,0.2,18-30
344489,F,0.1,30-40
344589,F,0.1,50-60
344737,F,3.1,40-50
345010,F,0.1,50-60
345080,F,0.1,30-40
345141,F,0.3,40-50
345370,F,0.1,40-50
345417,F,0.1,50-60
345461,F,0.2,50-60
345556,F,0.2,40-50
345581,F,0.1,30-40
345598,F,0.4,30-40
345625,F,0.1,60+
345741,F,0.2,50-60
345745,M,0.1,60+
345755,F,0.1,60+
345762,F,0.1,30-40
345782,F,0.2,30-40
345829,F,0.2,60+
345843,F,0.1,40-50
346221,F,0.1,18-30
346229,F,0.2,30-40
346230,F,0.3,30-40
346324,F,0.2,60+
346345,F,0.6,60+
346350,F,0.1,30-40
346539,F,0.3,30-40
346564,F,0.1,30-40
346670,M,0.1,50-60
346694,F,0.2,50-60
346921,F,0.1,30-40
347037,F,0.1,50-60
347085,F,0.2,40-50
347325,M,0.2,40-50
347355,M,0.7,60+
347361,F,0.1,60+
347459,F,0.4,18-30
347891,M,0,30-40
347951,F,0.2,50-60
348144,F,0.1,30-40
348160,F,0.3,18-30
348192,F,0.1,30-40
348360,F,0.3,40-50
348523,F,0.2,30-40
348668,F,0.3,30-40
348711,F,0.2,50-60
348870,M,0.4,50-60
348904,F,0.4,18-30
349015,M,0.1,30-40
349307,F,0.1,60+
349365,F,0.1,50-60
349646,F,0.3,18-30
352311,F,0.2,50-60
352319,F,0.1,18-30
352819,M,0.1,50-60
352839,F,0.2,50-60
352841,F,0.3,60+
352890,F,0.1,50-60
352973,F,0.2,50-60
353022,F,0.1,60+
353164,M,0.1,30-40
353171,F,0.2,50-60
353199,F,0.2,30-40
353241,F,0.4,60+
353242,F,0.6,40-50
353305,F,0.2,50-60
353324,F,0.5,18-30
353515,F,0.1,40-50
353596,F,0.1,50-60
353604,F,0.3,18-30
353623,F,0.3,30-40
353711,M,0.1,30-40
353804,F,0.2,30-40
353986,F,0.1,60+
353996,F,0.2,30-40
354173,F,0.5,18-30
354262,M,0.2,30-40
354456,F,0.4,30-40
354662,F,0.1,30-40
354818,F,0.2,30-40
354819,F,0.2,30-40
354876,F,0.5,50-60
354980,F,0,40-50
355057,F,0.4,50-60
355194,F,0,30-40
355248,F,0.2,30-40
355329,F,0.4,18-30
355365,F,0.4,30-40
355451,F,0,40-50
355571,F,1.3,18-30
355626,F,1.5,50-60
355687,F,0.1,18-30
355715,F,0.1,30-40
355814,M,0.5,50-60
355821,F,0.3,30-40
355896,F,0.1,18-30
355921,F,0.2,60+
355950,F,0.3,18-30
355969,M,0.2,40-50
356029,F,0.2,30-40
356126,F,0.3,18-30
356129,M,0.3,40-50
356138,F,0.2,30-40
356281,F,0.5,18-30
356316,M,0.3,18-30
356390,F,0.2,18-30
356419,F,0.2,60+
356508,F,0.1,30-40
356642,F,0.1,30-40
356873,F,0.2,40-50
356889,F,0.4,30-40
357143,F,0.9,50-60
357174,F,0.1,30-40
357334,F,0.2,30-40
357387,M,0.1,50-60
357506,M,0.5,18-30
357682,F,0.3,18-30
357736,F,0.3,18-30
357773,F,0.5,30-40
357821,F,0.1,18-30
358192,F,0.1,50-60
358236,F,0.2,40-50
358261,F,0.1,30-40
358324,F,0.1,18-30
358618,F,0.4,30-40
358711,M,0.9,30-40
358951,F,0.2,60+
359020,F,0.1,40-50
359099,F,0.2,50-60
359278,F,0.1,50-60
359294,M,0.3,50-60
359335,F,0.3,40-50
359360,F,0.1,18-30
359430,F,0.1,50-60
359533,F,0.3,30-40
359860,F,0.1,40-50
359936,F,0.1,40-50
360092,F,0.2,50-60
360106,F,0.2,18-30
360186,F,0.1,30-40
360229,F,0.2,50-60
360292,F,0.1,18-30
360417,F,0.1,18-30
360439,F,0.5,60+
360553,F,0.1,30-40
360626,F,0.2,40-50
360873,F,0.2,60+
360893,F,0.2,50-60
360961,F,0.2,40-50
361067,F,0.3,30-40
361204,F,0.4,30-40
361406,M,0.2,30-40
361425,F,0.2,40-50
361513,F,0.2,18-30
361596,F,0.1,18-30
361657,F,0.4,30-40
361713,F,0,60+
361728,F,0.2,40-50
361893,F,1.2,30-40
361941,F,0.1,30-40
362039,F,0.1,50-60
362076,M,0.2,50-60
362081,F,0.6,30-40
362194,F,0.3,18-30
362197,F,0.4,30-40
362408,M,0.1,30-40
362531,F,0.2,40-50
362558,F,0.4,30-40
362625,F,1.4,40-50
362878,M,0.1,18-30
363128,F,0.1,18-30
363139,F,1.2,50-60
363143,F,0.2,60+
363252,F,0.4,50-60
363425,F,0.3,40-50
363568,F,0.1,18-30
363570,F,0,60+
363630,F,0.4,50-60
363765,M,0.6,30-40
363793,F,0.6,40-50
363988,F,0.3,30-40
364058,F,0.1,30-40
364077,M,0.6,40-50
364130,F,0.3,30-40
364419,M,0.1,30-40
364425,F,0.1,50-60
364436,F,0.1,60+
364442,M,0.1,40-50
364478,F,0.1,30-40
364613,F,0.2,30-40
364670,F,0.4,50-60
364733,F,0.1,50-60
364738,M,0.2,18-30
364915,F,0.1,18-30
365134,M,0.1,30-40
365204,F,0.1,50-60
365256,F,0,60+
365440,F,0.2,30-40
365471,F,0.2,50-60
365623,F,0.2,30-40
365770,F,0.5,18-30
365805,F,0.4,40-50
365923,F,0.4,30-40
366110,F,0.5,30-40
366143,F,0.2,30-40
366255,F,0.2,18-30
366271,F,0.1,30-40
366340,F,0.3,30-40
366353,F,0.1,40-50
366439,F,0.1,18-30
366495,F,0.2,30-40
366567,F,0.2,50-60
366685,F,0.3,50-60
366782,F,0.2,30-40
367291,F,0.9,30-40
367390,F,0.1,40-50
367553,F,0.1,18-30
367653,F,0.3,50-60
367862,F,0.1,60+
368152,F,0.3,18-30
368228,F,0.3,30-40
368341,F,0.1,30-40
368344,F,0.1,30-40
368494,F,0.1,60+
368506,M,0.1,18-30
368520,F,0.1,18-30
368657,F,1.2,30-40
368745,F,0.2,30-40
368849,F,0.1,18-30
368870,F,0.3,30-40
368878,F,0.3,18-30
368888,F,0.3,30-40
369194,F,0.1,50-60
369274,M,0.6,40-50
369340,F,0.1,30-40
369409,F,0.1,40-50
369416,F,0.1,18-30
369623,F,0.2,30-40
369903,F,0.4,30-40
369981,F,0.2,50-60
370015,F,0.3,30-40
370039,F,0.2,30-40
370040,F,0.1,18-30
370078,M,0,60+
370123,M,1.4,40-50
370332,F,0.3,30-40
370352,F,0.1,18-30
370570,F,0.3,60+
370656,F,0.2,40-50
371037,F,0.1,50-60
371042,F,0.3,30-40
371060,F,0.6,18-30
371078,M,0.4,30-40
371150,F,0.1,18-30
371389,M,0.1,30-40
371406,F,0.1,30-40
371420,F,0.2,18-30
371427,F,0.3,30-40
371432,F,0.1,18-30
371437,F,0.3,18-30
371438,F,0.2,60+
371484,F,0.1,30-40
371640,M,0.2,40-50
371705,F,0.8,50-60
371712,F,0.1,30-40
371818,F,0.1,50-60
371877,F,0.1,18-30
371932,F,0.2,50-60
371937,F,0.7,30-40
371962,M,0.3,60+
371973,F,0.3,30-40
372003,F,0.9,60+
372033,F,0.2,30-40
372056,M,0.2,30-40
372124,F,0.3,18-30
372189,F,0.2,40-50
372356,F,0.2,30-40
372379,F,0.1,40-50
372581,F,0.4,40-50
372684,F,0.3,30-40
372745,F,0.2,50-60
372914,F,0.1,40-50
372960,F,0.1,50-60
373252,F,0.2,30-40
373321,F,0.1,18-30
373397,F,0.1,30-40
373470,F,0.1,18-30
373489,F,0.2,50-60
373540,F,0.1,60+
373549,F,0.2,50-60
373556,F,0.2,50-60
373646,F,0.1,30-40
373975,M,0.1,30-40
374080,M,0.1,30-40
374167,F,0.1,60+
374186,F,0.2,40-50
374525,F,0.2,40-50
374851,F,0.1,18-30
374901,M,0.2,50-60
374929,F,0.3,18-30
375035,F,0.2,30-40
375071,F,0.3,18-30
375113,F,0.2,50-60
375218,F,0.1,30-40
375258,F,0.2,30-40
375279,F,0.1,30-40
375317,F,0.1,18-30
375489,M,0.1,18-30
375502,F,0.1,60+
375537,M,0.1,18-30
375589,F,0.2,40-50
375656,F,1,18-30
375694,F,0.1,30-40
375716,F,0.3,30-40
375839,F,0.1,40-50
375845,F,0.3,60+
375909,F,0.1,50-60
375935,F,0.2,50-60
376020,F,0.2,18-30
376051,F,0.3,40-50
376242,F,0.4,30-40
376323,F,0.1,18-30
376445,F,0.2,30-40
376707,F,0.1,30-40
376770,F,0.2,30-40
376807,M,0.6,40-50
376949,F,0.1,18-30
376993,F,0.8,50-60
376995,F,0.1,18-30
377099,F,0.1,30-40
377256,M,0.1,18-30
377337,F,0.1,18-30
377448,F,0.2,50-60
377559,F,0.1,30-40
377608,F,0,60+
377615,F,0.3,30-40
377774,F,0.1,50-60
377843,F,0.2,40-50
377916,F,0.1,40-50
378229,F,0.2,18-30
378309,M,0.2,60+
378493,F,0.3,40-50
378581,M,0.1,18-30
378635,M,0.7,50-60
378682,F,0.3,30-40
378717,F,0.5,50-60
378820,F,0.1,18-30
378854,F,0.1,60+
378858,F,0.3,50-60
378958,F,0.3,30-40
378966,F,0.1,18-30
379209,F,0.1,50-60
379440,F,0.1,18-30
379720,F,0.1,30-40
379721,F,0.1,18-30
379744,F,0.3,30-40
379761,F,0.3,18-30
379787,F,1.9,30-40
379796,F,0.3,18-30
379892,F,0.2,30-40
379915,F,0.2,60+
379964,F,0.1,40-50
380009,F,0.2,40-50
380023,F,0.3,18-30
380060,F,0.2,30-40
380066,F,0.1,30-40
380164,F,0.1,30-40
380229,F,0.1,30-40
380339,F,0.5,30-40
380371,F,0.3,40-50
380453,M,0.2,40-50
380475,F,0.1,18-30
380585,F,0.1,30-40
380653,F,0,30-40
380943,F,0.3,60+
381076,F,0.2,40-50
381183,F,0.2,30-40
381206,F,0.1,30-40
381475,F,0.1,50-60
381482,F,0.1,50-60
381899,F,0,18-30
381901,M,0.2,50-60
381914,F,0.1,60+
381987,F,0.1,60+
382092,F,0.1,30-40
382115,F,0.2,30-40
382195,M,0.4,50-60
382312,F,0.1,30-40
382377,F,0.2,30-40
382419,F,0.4,30-40
382445,M,0.5,18-30
382478,M,0.5,30-40
382630,F,0.4,30-40
382640,F,0.1,60+
382822,F,0.1,30-40
382851,F,0.1,30-40
382893,F,0,30-40
382903,F,0.3,40-50
383194,F,0.1,18-30
383237,F,0.4,40-50
383243,F,0.3,60+
383463,F,0.3,30-40
383519,F,0.2,30-40
383757,F,0.2,30-40
384042,F,0.2,30-40
384044,F,0.3,30-40
384057,F,0.1,30-40
384094,F,0.3,18-30
384179,F,0.2,60+
384364,F,0.1,30-40
384704,F,0.2,30-40
384768,M,0.1,30-40
384863,F,0.1,40-50
385019,F,0.2,60+
385024,F,0.3,30-40
385057,F,0.3,18-30
385350,F,0.2,40-50
385356,F,0.3,30-40
385375,F,0.1,30-40
385539,F,0.1,60+
385647,F,0.7,30-40
385897,F,0.1,30-40
385947,F,0.3,18-30
386059,M,0.2,40-50
386351,F,0.2,60+
386421,F,0.1,30-40
386626,F,0,18-30
386671,M,0.5,30-40
386783,F,0.6,30-40
386877,F,0.2,60+
387034,F,0.1,30-40
387103,F,0.2,50-60
387153,F,0.1,30-40
387199,F,0.4,30-40
387241,F,0.2,50-60
387286,F,0.1,30-40
387449,F,0.2,40-50
387457,F,0.4,50-60
387598,F,0.2,30-40
387643,F,0.3,50-60
387698,F,0.7,30-40
388019,F,0.2,40-50
388068,F,0.1,30-40
388130,F,1.2,30-40
388203,F,0.1,30-40
388264,F,0.2,60+
388272,F,0.7,50-60
388430,F,0.5,30-40
388836,F,0.4,50-60
388946,F,0.3,18-30
389040,M,1.2,60+
389073,F,0.2,60+
389189,F,0.3,18-30
389190,F,0.2,18-30
389193,F,0.2,50-60
389252,F,0.3,40-50
389262,F,0.3,30-40
389279,F,0.5,60+
389320,F,0.1,30-40
389322,M,0.4,50-60
389366,F,0.1,18-30
389894,F,0.2,40-50
389911,F,0.2,60+
389920,F,1.1,40-50
390153,F,0.2,30-40
390170,F,0.8,60+
390236,F,0.2,18-30
390374,F,0.1,40-50
390389,F,0.1,50-60
390468,F,0.2,18-30
391020,F,0.1,30-40
391083,M,0.2,60+
391087,M,0.5,50-60
391254,M,0.1,30-40
391374,F,0.2,50-60
391652,F,0.1,30-40
391955,M,0.6,40-50
391960,F,0.1,18-30
391977,F,0.1,60+
392062,F,0.1,60+
392224,F,0,50-60
392247,M,1.5,30-40
392467,F,0.6,30-40
392944,M,0.3,18-30
392945,F,0.2,60+
393187,F,0.3,40-50
393213,M,0.1,30-40
393403,F,0.2,40-50
393529,F,1.2,18-30
393644,F,0.1,40-50
393827,F,0.3,18-30
393993,M,0.1,60+
394016,F,0.1,18-30
394192,M,0.3,30-40
394244,F,0.1,50-60
394454,F,0.2,50-60
394738,F,0.2,40-50
394790,F,0.1,60+
394805,F,0.3,30-40
394821,F,0.3,18-30
395113,F,0.3,30-40
395181,F,0.1,40-50
395184,F,0.4,30-40
395292,F,0.1,30-40
395349,F,0.3,30-40
395427,F,0.2,18-30
395458,F,0.1,60+
395512,M,0.3,30-40
395514,F,0.1,18-30
395525,F,0.4,30-40
395538,F,0.1,30-40
395768,F,0.2,18-30
396045,F,0.1,30-40
396052,F,0.2,60+
396121,F,0.1,30-40
396140,F,0.2,40-50
396500,F,0.2,50-60
396534,F,0.3,30-40
396576,M,0.3,30-40
396608,F,0.1,30-40
396729,F,0.5,30-40
396780,F,0.3,30-40
396854,M,0.2,40-50
397019,F,0.5,30-40
397044,F,0.2,50-60
397102,F,0.1,60+
397210,F,0.1,40-50
397232,F,0.2,50-60
397285,F,0.3,30-40
397389,F,0.1,30-40
397483,F,0.2,30-40
397671,F,0.3,18-30
397913,F,0.1,30-40
397923,F,0.1,50-60
398042,F,0.3,30-40
398301,F,0.3,30-40
398306,F,0.1,40-50
398659,F,0.2,50-60
398789,F,0.2,60+
398832,F,0.2,30-40
398944,F,0.6,30-40
398953,F,0.6,40-50
399091,M,0.2,40-50
399117,F,0.2,30-40
399323,F,0.3,30-40
399332,F,0.6,30-40
399425,F,0.2,50-60
399509,F,0.2,50-60
